qseqid,sseqid,pident
YP_009329716.1,YP_010085382.1,52.605
YP_009329716.1,YP_009480619.1,56.29
YP_009329716.1,YP_009389355.1,52.478
YP_009329717.1,YP_010085568.1,78.65
YP_009329717.1,YP_010085779.1,78.964
YP_009329717.1,YP_009408289.1,79.717
YP_009329717.1,YP_009408039.1,83.937
YP_009329716.1,YP_009408490.1,65.773
YP_009408265.1,YP_232969.1,79.118
YP_009143395.1,YP_232969.1,88.563
YP_009281834.1,YP_232969.1,89.412
YP_009282780.1,YP_232969.1,90.588
YP_010085755.1,YP_232969.1,96.176
YP_010085543.1,YP_232969.1,95.0
NP_659629.1,YP_001293248.1,96.237
YP_009329716.1,YP_010085778.1,64.076
YP_009329716.1,YP_010509320.1,63.949
YP_009329716.1,YP_010377099.1,64.204
YP_009329716.1,YP_010085567.1,64.076
YP_009329716.1,YP_009408038.1,67.471
YP_009329713.1,YP_009408284.1,61.758
YP_009408300.1,YP_010509332.1,85.248
YP_009408300.1,YP_010377111.1,85.404
YP_009408300.1,YP_009448089.1,55.008
YP_009046429.1,YP_009448121.1,97.368
YP_009345548.1,YP_009507006.1,63.158
YP_009345548.1,YP_009345585.1,64.94
YP_009282842.1,YP_717460.1,92.131
YP_010377137.1,YP_717460.1,97.705
YP_010509358.1,YP_717460.1,98.033
YP_010085817.1,YP_717460.1,98.361
YP_003987046.1,YP_010776502.1,64.229
YP_003987046.1,YP_010779396.1,67.323
YP_009046195.1,YP_009046429.1,98.355
YP_010509375.1,YP_233052.1,98.844
YP_009329717.1,YP_009389356.1,67.563
YP_009329716.1,YP_009447975.1,55.796
YP_009329716.1,YP_009408288.1,65.645
YP_003987046.1,YP_010789893.1,68.898
YP_003987046.1,YP_010777445.1,98.228
YP_009664933.1,YP_232955.1,55.526
YP_010804495.1,YP_232955.1,53.875
YP_009174249.1,YP_232955.1,53.925
YP_007354656.1,YP_010790013.1,69.972
YP_007354656.1,YP_010779266.1,75.758
YP_009329713.1,YP_010377095.1,59.246
YP_009329713.1,YP_010509316.1,59.67
YP_003213037.1,YP_009172991.1,93.21
NP_536520.1,YP_010085557.1,93.827
NP_536520.1,YP_717410.1,96.308
YP_003987045.1,YP_010776501.1,57.725
YP_003987045.1,YP_010841939.1,56.103
YP_003987046.1,YP_010780337.1,63.043
YP_003987046.1,YP_010781623.1,64.032
YP_003987046.1,YP_010841940.1,63.672
YP_003987046.1,YP_010788703.1,64.625
YP_003987046.1,YP_004894701.1,63.834
NP_536520.1,YP_010377090.1,99.383
YP_003987046.1,YP_007354534.1,68.504
YP_010085558.1,YP_010377091.1,97.61
YP_010085558.1,YP_010085770.1,98.616
YP_010085557.1,YP_010085769.1,94.462
YP_010085557.1,YP_010377090.1,93.827
YP_009408300.1,YP_010085393.1,53.994
YP_009408300.1,YP_010085229.1,54.142
YP_009408300.1,YP_009480630.1,53.681
YP_009408050.1,YP_009408300.1,62.707
YP_009408300.1,YP_010085790.1,84.699
YP_009281896.1,YP_717460.1,91.148
YP_009143457.1,YP_717460.1,89.508
YP_001293245.1,YP_227438.1,63.158
NP_659626.1,YP_001293245.1,97.483
YP_009281900.1,YP_717463.1,96.212
YP_009143461.1,YP_717463.1,95.865
YP_010377141.1,YP_717463.1,99.234
YP_010509362.1,YP_717463.1,100.0
YP_010085821.1,YP_717463.1,99.257
YP_010085551.1,YP_010377084.1,98.452
YP_010085554.1,YP_010085766.1,98.756
YP_010085554.1,YP_010377087.1,98.523
YP_010085560.1,YP_010085772.1,97.771
YP_010085560.1,YP_010377093.1,97.134
YP_009172494.1,YP_009173015.1,93.95
YP_007354801.1,YP_010789378.1,61.829
YP_009408467.1,YP_232969.1,78.235
YP_010085611.1,YP_717463.1,99.209
YP_009282846.1,YP_717463.1,95.849
YP_009238901.1,YP_009345262.1,86.705
YP_009238901.1,YP_009507023.1,87.572
YP_009238902.1,YP_009310340.1,92.049
YP_009238902.1,YP_009255130.1,97.046
YP_009238902.1,YP_009345261.1,98.312
YP_009238902.1,YP_009507024.1,97.679
YP_010085547.1,YP_010377080.1,98.805
YP_010085547.1,YP_010085759.1,99.203
YP_010085546.1,YP_010085758.1,92.918
YP_010085546.1,YP_010377079.1,93.484
YP_010085551.1,YP_010085763.1,98.452
YP_010085540.1,YP_010377074.1,97.844
YP_009238895.1,YP_009255118.1,61.954
YP_009238895.1,YP_009310333.1,66.806
YP_009238895.1,YP_009507015.1,83.811
YP_010087892.1,YP_073554.1,68.984
YP_009238895.1,YP_009345269.1,79.749
YP_009702166.1,YP_762432.1,82.051
YP_001110936.1,YP_762432.1,84.615
YP_009329713.1,YP_009408486.1,61.52
YP_010085540.1,YP_010085753.1,98.922
YP_010085544.1,YP_010377077.1,98.8
YP_010085544.1,YP_010085756.1,99.2
YP_010085530.1,YP_010085744.1,96.859
YP_009702097.1,YP_762432.1,85.55
NP_957946.1,YP_001293241.1,40.1
YP_001293241.1,YP_009112776.1,39.801
YP_001293241.1,YP_010085184.1,42.283
YP_001293241.1,YP_010085348.1,42.765
YP_001293241.1,YP_009480588.1,49.585
NP_044007.1,YP_001293241.1,43.5
YP_001293241.1,YP_008658469.1,47.404
YP_001293241.1,YP_009268770.1,51.839
YP_001293241.1,YP_004821410.1,54.941
YP_001293241.1,YP_009408005.1,55.5
YP_001293241.1,YP_010085533.1,54.217
YP_001293241.1,YP_009408256.1,56.449
YP_001293241.1,YP_717388.1,54.606
YP_001293241.1,YP_010509288.1,54.439
YP_010085528.1,YP_010803255.1,56.694
YP_010085528.1,YP_010841881.1,48.421
YP_010085528.1,YP_010804495.1,53.5
YP_010085528.1,YP_010377062.1,96.757
YP_010085533.1,YP_010085747.1,96.701
YP_010085533.1,YP_010377067.1,97.217
YP_010085532.1,YP_010377066.1,93.501
YP_010085537.1,YP_010085750.1,92.166
YP_010085537.1,YP_010377071.1,92.627
YP_010085543.1,YP_010085755.1,94.706
YP_010085543.1,YP_010377076.1,94.412
YP_010085542.1,YP_010085754.1,99.615
YP_010085542.1,YP_010377075.1,100.0
YP_010085518.1,YP_010377053.1,97.802
YP_010085516.1,YP_010377051.1,94.533
YP_010085516.1,YP_010085731.1,94.709
YP_010085515.1,YP_010085730.1,80.685
YP_010085522.1,YP_010377057.1,88.554
YP_010085522.1,YP_010085737.1,90.361
YP_010085528.1,YP_010085742.1,97.017
YP_010085527.1,YP_010377061.1,95.539
YP_010085527.1,YP_010085741.1,97.77
YP_010085525.1,YP_010377059.1,98.718
YP_010085525.1,YP_010085739.1,99.679
YP_010085532.1,YP_010085746.1,94.535
YP_010085531.1,YP_010377065.1,96.69
YP_010085531.1,YP_010085745.1,97.4
YP_010085530.1,YP_010377064.1,96.859
NP_064991.1,YP_008003955.1,73.043
NP_064991.1,YP_008004312.1,72.414
NP_064991.1,YP_008004619.1,72.629
YP_010085505.1,YP_010377040.1,97.581
YP_009702419.1,YP_009702914.1,91.418
YP_010085514.1,YP_010085729.1,99.228
YP_010085512.1,YP_010377047.1,96.472
YP_010085512.1,YP_010085727.1,97.015
YP_010085511.1,YP_010377046.1,98.121
YP_010085511.1,YP_010085726.1,98.539
YP_010085519.1,YP_010377054.1,96.436
YP_010085519.1,YP_010085734.1,97.426
YP_010085518.1,YP_010085733.1,97.07
YP_003213035.1,YP_004732873.1,35.013
NP_042107.1,YP_001293241.1,54.941
YP_001293241.1,YP_232960.1,54.606
YP_001293241.1,YP_009281825.1,55.109
YP_001293241.1,YP_009282771.1,55.109
YP_001293241.1,YP_010377067.1,54.439
NP_671580.1,YP_001293241.1,54.606
YP_001293241.1,YP_009143386.1,55.109
YP_001293241.1,YP_010085747.1,54.774
YP_001293241.1,YP_009408458.1,56.114
NP_073435.1,YP_001293241.1,60.403
NP_938305.1,YP_001293241.1,59.16
YP_001293241.1,YP_009329680.1,62.729
YP_001293241.1,YP_005296254.1,63.062
NP_051759.1,YP_001293241.1,60.606
NP_051934.1,YP_001293241.1,61.681
YP_009172582.1,YP_009173101.1,77.665
YP_003213035.1,YP_009010684.1,35.252
YP_003213035.1,YP_009046706.1,35.33
YP_003213035.1,YP_010783432.1,36.758
YP_003213035.1,YP_003969958.1,39.107
YP_010085504.1,YP_010085719.1,95.44
YP_010085503.1,YP_010377038.1,94.915
YP_010085503.1,YP_010085718.1,96.61
YP_010085501.1,YP_010377037.1,98.633
YP_010085501.1,YP_010085717.1,99.772
NP_536530.1,YP_009268802.1,72.082
NP_536530.1,YP_009480620.1,73.543
NP_536530.1,YP_010085383.1,75.394
NP_536530.1,YP_010085219.1,75.394
YP_003213035.1,YP_009552356.1,34.775
YP_003213035.1,YP_010084829.1,34.775
YP_003213035.1,YP_009010443.1,34.55
YP_003213035.1,YP_009010908.1,34.581
YP_003213035.1,YP_008357439.1,34.817
YP_009329713.1,YP_009408034.1,63.195
YP_009329713.1,YP_009448065.1,52.883
YP_009329713.1,YP_009480615.1,53.737
YP_009329713.1,YP_009389351.1,52.491
YP_009329713.1,YP_010085378.1,54.89
NP_051856.1,NP_052028.1,90.523
YP_009342180.1,YP_009552285.1,34.5
YP_009342180.1,YP_010084898.1,34.5
YP_009342180.1,YP_010793830.1,42.16
YP_010085505.1,YP_010085720.1,98.118
YP_010085504.1,YP_010377039.1,95.447
YP_009342180.1,YP_010087923.1,90.476
NP_659622.1,YP_001293241.1,98.151
NP_536497.1,YP_001293241.1,54.606
NP_955132.1,YP_001293240.1,43.51
YP_001293240.1,YP_784261.1,38.782
YP_001293240.1,YP_009046315.1,44.756
YP_001293240.1,YP_009177076.1,45.199
YP_001293240.1,YP_009046078.1,45.347
YP_001293240.1,YP_009448000.1,44.97
YP_001293240.1,YP_010085347.1,40.205
YP_001293240.1,YP_010085183.1,40.643
NP_044001.1,YP_001293240.1,41.435
YP_001293240.1,YP_009112775.1,41.142
YP_001293240.1,YP_009389323.1,42.962
NP_957945.1,YP_001293240.1,41.618
YP_001293240.1,YP_003457341.1,41.41
YP_001293241.1,YP_227434.1,65.159
YP_009342179.1,YP_010087922.1,68.191
YP_001425677.1,YP_009701711.1,85.165
YP_009329713.1,YP_010085214.1,54.89
YP_009329713.1,YP_010085563.1,59.714
YP_009329713.1,YP_010085774.1,59.338
YP_003987312.1,YP_010777695.1,96.886
YP_003987315.1,YP_010777698.1,80.671
YP_001425802.1,YP_009701760.1,97.049
YP_008003974.1,YP_009665942.1,78.529
YP_008003974.1,YP_008004599.1,79.216
YP_008003974.1,YP_008004297.1,79.392
YP_009342180.1,YP_009506669.1,42.22
YP_009342180.1,YP_009508637.1,42.16
YP_003213035.1,YP_009052367.1,40.466
YP_001293240.1,YP_008658468.1,47.71
YP_001293240.1,YP_009480587.1,52.485
YP_001293240.1,YP_009268769.1,53.959
YP_001293240.1,YP_009281824.1,56.148
YP_001293240.1,YP_009282770.1,56.176
YP_001293240.1,YP_009143385.1,56.471
YP_001293240.1,YP_010509287.1,58.235
YP_001293240.1,YP_232959.1,58.088
NP_042106.1,YP_001293240.1,58.235
YP_001293240.1,YP_010085746.1,57.353
YP_001293240.1,YP_717387.1,58.235
YP_003213035.1,YP_010804413.1,41.962
YP_003213035.1,YP_009701907.1,43.767
YP_003213035.1,YP_009325819.1,44.968
YP_003213035.1,YP_009174654.1,51.099
YP_003213035.1,YP_009174728.1,52.037
YP_003213035.1,YP_009174603.1,52.222
YP_003213035.1,YP_009465912.1,58.774
YP_003213035.1,YP_004061618.1,73.95
YP_003213035.1,YP_007676289.1,75.653
YP_003213035.1,YP_004062107.1,83.847
YP_003213035.1,YP_009665024.1,84.407
YP_003213035.1,YP_004061855.1,91.341
YP_008003974.1,YP_009001680.1,45.281
YP_008003738.1,YP_008003974.1,77.277
YP_010085495.1,YP_010085711.1,97.492
YP_010085496.1,YP_010377032.1,85.58
YP_010085496.1,YP_010085712.1,91.331
YP_003213035.1,YP_009173231.1,91.527
YP_003213035.1,YP_007674675.1,94.216
YP_003213035.1,YP_004063644.1,94.216
YP_003213035.1,YP_009172735.1,94.496
YP_003213035.1,YP_009172989.1,99.534
YP_003213035.1,YP_009173327.1,39.64
YP_003213035.1,YP_009507473.1,38.434
YP_003213035.1,YP_008052370.1,39.173
YP_010085494.1,YP_010085710.1,93.125
NP_671579.1,YP_001293240.1,57.29
YP_001293240.1,YP_010085532.1,57.416
YP_001293240.1,YP_010377066.1,58.321
NP_536496.1,YP_001293240.1,58.321
YP_001293240.1,YP_004821409.1,59.024
YP_001293240.1,YP_009408255.1,58.876
YP_001293240.1,YP_009408457.1,59.172
YP_001293240.1,YP_009408004.1,59.527
NP_938304.1,YP_001293240.1,61.3
NP_051758.1,YP_001293240.1,60.059
NP_659662.1,YP_010085576.1,68.498
NP_659662.1,YP_009143426.1,68.864
NP_957813.1,YP_001293240.1,42.291
YP_010085494.1,YP_010377030.1,93.111
YP_010085495.1,YP_010377031.1,97.492
NP_659662.1,YP_005296295.1,76.138
NP_659662.1,YP_009329724.1,75.774
NP_051977.1,NP_659662.1,76.364
NP_051802.1,NP_659662.1,75.636
NP_659662.1,NP_938345.1,79.964
NP_659662.1,YP_227474.1,79.636
NP_073475.1,NP_659662.1,80.692
YP_001293240.1,YP_009329679.1,66.104
NP_073434.1,YP_001293240.1,64.349
NP_051933.1,YP_001293240.1,61.333
YP_007354650.1,YP_010841119.1,59.424
YP_007354650.1,YP_010777762.1,60.947
YP_007354649.1,YP_010777610.1,68.407
YP_007354649.1,YP_010779818.1,67.308
YP_007354649.1,YP_010781125.1,70.868
YP_007354649.1,YP_010842083.1,67.7
YP_007354649.1,YP_010776114.1,71.154
YP_010085486.1,YP_010085703.1,93.834
YP_010085489.1,YP_010085706.1,97.091
YP_010085488.1,YP_010377025.1,95.283
YP_010085488.1,YP_010085705.1,96.226
YP_010085489.1,YP_010377026.1,96.0
YP_010085479.1,YP_010085696.1,92.578
NP_536530.1,YP_008658502.1,76.972
YP_010085477.1,YP_010085694.1,81.47
YP_010085483.1,YP_010377020.1,95.0
YP_010085483.1,YP_010085700.1,95.74
YP_010085485.1,YP_010377022.1,92.958
YP_010085485.1,YP_010085702.1,93.31
YP_010085486.1,YP_010377023.1,91.421
YP_001293240.1,YP_005296253.1,66.077
NP_659621.1,YP_001293240.1,98.373
NP_659662.1,YP_009408046.1,74.419
YP_001293239.1,YP_008658467.1,54.691
NP_044000.1,YP_001293239.1,53.472
YP_001293239.1,YP_004821408.1,66.975
NP_536495.1,YP_001293239.1,66.051
YP_001293239.1,YP_010377065.1,66.051
YP_001293239.1,YP_009143384.1,65.82
YP_001293240.1,YP_227433.1,63.49
YP_004061574.1,YP_009465856.1,65.039
YP_004061574.1,YP_007674743.1,76.257
YP_004061574.1,YP_009173130.1,72.751
YP_004061574.1,YP_009664948.1,73.265
YP_004061574.1,YP_009172920.1,73.265
YP_004061574.1,YP_009172647.1,74.036
YP_004061574.1,YP_004062038.1,75.773
YP_004061574.1,YP_007676142.1,76.031
YP_007354650.1,YP_010790008.1,89.173
YP_001293239.1,YP_009408456.1,66.513
NP_042105.1,YP_001293239.1,66.282
YP_001293239.1,YP_010085531.1,66.051
YP_001293239.1,YP_009408003.1,67.742
YP_001293239.1,YP_009281823.1,66.282
YP_001293239.1,YP_232958.1,66.744
YP_001293239.1,YP_009282769.1,66.513
YP_001293239.1,YP_717386.1,66.513
NP_671578.1,YP_001293239.1,66.282
YP_001293239.1,YP_010509286.1,66.975
YP_001293239.1,YP_010085745.1,66.744
YP_001293239.1,YP_005296252.1,74.365
YP_007354650.1,YP_010779274.1,87.008
YP_007354649.1,YP_010789513.1,67.033
YP_007354649.1,YP_010841481.1,65.684
YP_007354649.1,YP_010782512.1,70.588
YP_009408235.1,YP_010509267.1,82.59
YP_010085469.1,YP_010377009.1,76.82
YP_010085469.1,YP_010085686.1,79.643
YP_010085471.1,YP_010377011.1,82.759
YP_010085471.1,YP_010085688.1,92.226
YP_009408300.1,YP_010085580.1,84.627
YP_009408235.1,YP_010377046.1,82.378
YP_009408235.1,YP_010085511.1,82.378
YP_009408235.1,YP_010085726.1,82.378
YP_007354649.1,YP_010789115.1,71.154
YP_007354649.1,YP_010777564.1,67.568
YP_007354649.1,YP_010788570.1,82.108
YP_007354650.1,YP_010776622.1,70.611
YP_007354650.1,YP_010788569.1,70.611
YP_010085463.1,YP_010085680.1,75.723
YP_009094907.1,YP_009702916.1,84.545
YP_009238893.1,YP_009255117.1,67.229
YP_009238893.1,YP_009507014.1,87.581
YP_009238893.1,YP_009345270.1,85.297
NP_051932.1,YP_001293239.1,75.058
NP_073433.1,YP_001293239.1,75.982
NP_938303.1,YP_001293239.1,75.52
NP_051757.1,YP_001293239.1,75.058
YP_001293239.1,YP_227432.1,79.35
NP_659620.1,YP_001293239.1,99.307
YP_001293239.1,YP_009408254.1,66.513
YP_010085466.1,YP_010085683.1,85.03
NP_064992.1,YP_008003963.1,67.863
NP_659662.1,YP_009480626.1,63.024
NP_659662.1,YP_008658512.1,61.384
NP_659662.1,YP_009268808.1,64.909
NP_659662.1,YP_004821453.1,69.035
NP_659662.1,NP_671620.1,68.498
NP_536537.1,NP_659662.1,68.315
NP_659662.1,YP_009408296.1,70.674
NP_064992.1,YP_008003750.1,73.333
NP_064992.1,YP_008004609.1,80.719
NP_064992.1,YP_008004307.1,81.373
YP_010085456.1,YP_010085672.1,88.989
YP_010085460.1,YP_010085677.1,81.462
YP_010085461.1,YP_010377005.1,79.861
YP_010085461.1,YP_010377179.1,79.861
YP_010085461.1,YP_010085678.1,80.093
NP_659662.1,YP_010377107.1,68.315
NP_659662.1,YP_009281865.1,68.132
NP_659662.1,YP_010085786.1,68.681
NP_042147.1,NP_659662.1,68.681
NP_659662.1,YP_717427.1,68.681
NP_659662.1,YP_009282811.1,68.498
NP_659662.1,YP_009408498.1,70.674
NP_659662.1,YP_233000.1,68.864
NP_064992.1,YP_009001685.1,54.983
YP_010085453.1,YP_010085664.1,100.0
NP_659619.1,YP_001293238.1,98.731
NP_659662.1,YP_010509328.1,68.498
NP_659662.1,YP_784310.1,47.645
NP_659662.1,NP_955093.1,53.526
NP_659662.1,YP_009447967.1,55.784
NP_659662.1,YP_009046050.1,55.784
NP_659662.1,YP_009046287.1,55.784
NP_659662.1,YP_009177049.1,54.693
NP_659662.1,NP_957852.1,54.827
NP_659662.1,YP_009389362.1,55.92
NP_659662.1,YP_010085389.1,55.948
NP_659662.1,YP_010085225.1,56.401
NP_659662.1,YP_009112814.1,56.466
NP_659662.1,NP_957984.1,55.191
NP_044053.1,NP_659662.1,55.474
YP_009342179.1,YP_073558.1,64.887
YP_010087922.1,YP_073558.1,74.375
YP_009345389.1,YP_009506887.1,83.692
YP_003986475.1,YP_010777831.1,63.089
YP_003986475.1,YP_007354865.1,53.759
YP_010085455.1,YP_010085671.1,90.476
YP_010085416.1,YP_010085603.1,75.519
YP_003986475.1,YP_010790217.1,55.263
YP_003986475.1,YP_010842375.1,66.542
YP_003986816.1,YP_232955.1,50.066
YP_010781712.1,YP_232955.1,50.459
YP_003987047.1,YP_010777446.1,97.394
NP_659662.1,YP_003457381.1,54.281
YP_010085450.1,YP_010377003.1,91.117
YP_010085450.1,YP_010377181.1,91.117
YP_010085450.1,YP_010085875.1,93.41
YP_010085450.1,YP_010085667.1,100.0
YP_010085451.1,YP_010377180.1,87.415
YP_010085451.1,YP_010085874.1,87.075
YP_010085451.1,YP_010085666.1,100.0
YP_010085451.1,YP_010377004.1,87.415
YP_010085453.1,YP_010085873.1,86.438
YP_003986475.1,YP_010789339.1,55.263
NP_659617.1,YP_001293236.1,95.652
NP_659615.1,YP_001293234.1,99.363
YP_009238888.1,YP_009507009.1,84.983
NP_051795.1,YP_232993.1,80.691
NP_051795.1,YP_010377100.1,80.848
NP_051795.1,YP_008658502.1,80.854
NP_051795.1,YP_010085568.1,80.848
NP_051795.1,NP_536530.1,80.848
NP_051795.1,YP_009408289.1,81.447
NP_051795.1,YP_005296288.1,82.677
NP_051795.1,YP_009329717.1,83.622
NP_051795.1,NP_073469.1,86.929
YP_009238888.1,YP_009345275.1,89.116
YP_007354649.1,YP_010776621.1,82.353
YP_007354649.1,YP_010779275.1,95.332
YP_007354649.1,YP_010790007.1,94.595
YP_010776612.1,YP_010788590.1,55.641
YP_010776612.1,YP_010776748.1,53.807
YP_010776612.1,YP_010788723.1,57.198
YP_010776612.1,YP_010788579.1,79.502
YP_010776612.1,YP_010788501.1,53.061
YP_010776612.1,YP_010788504.1,52.876
YP_010776612.1,YP_010788727.1,53.598
YP_010776612.1,YP_010788583.1,54.833
YP_010085416.1,YP_010377133.1,75.606
YP_010085416.1,YP_010085811.1,75.519
YP_010776612.1,YP_010788584.1,54.757
YP_010776612.1,YP_010788587.1,53.028
YP_010776612.1,YP_010776743.1,54.762
YP_010776612.1,YP_010788725.1,56.673
YP_010776612.1,YP_010788586.1,54.512
NP_051795.1,YP_010085779.1,80.848
NP_536530.1,YP_005296288.1,77.865
YP_004895012.1,YP_010788403.1,94.636
NP_957879.1,YP_009112841.1,63.878
NP_957879.1,YP_009389388.1,67.304
NP_051750.1,YP_001293233.1,40.548
NP_073427.1,YP_001293233.1,42.649
YP_001293233.1,YP_227425.1,44.477
NP_659614.1,YP_001293233.1,95.906
YP_010085828.1,YP_717470.1,95.307
YP_010377147.1,YP_717470.1,95.307
YP_009046424.1,YP_009448116.1,95.364
YP_009046190.1,YP_009046424.1,97.682
YP_010776612.1,YP_010788721.1,53.346
YP_010776612.1,YP_010788425.1,54.864
YP_010776612.1,YP_010788493.1,53.578
YP_010776612.1,YP_010788499.1,51.318
YP_010776612.1,YP_010776746.1,55.787
YP_010776612.1,YP_010788588.1,54.529
YP_010776612.1,YP_010788498.1,52.688
YP_010085617.1,YP_717468.1,96.578
YP_010377146.1,YP_717468.1,96.578
YP_010509367.1,YP_717468.1,97.71
YP_010085826.1,YP_717468.1,97.338
YP_003406795.1,YP_009238540.1,66.841
YP_009408482.1,YP_010377091.1,85.535
NP_064996.1,YP_008004613.1,74.564
NP_064996.1,YP_008004318.1,74.314
YP_010509369.1,YP_717470.1,96.029
YP_008004401.1,YP_008004413.1,74.036
NP_051795.1,NP_938339.1,87.402
NP_051795.1,YP_227468.1,87.244
NP_051795.1,YP_009408039.1,88.661
NP_051795.1,NP_051970.1,97.48
YP_010085619.1,YP_717470.1,93.863
YP_009094907.1,YP_009703784.1,100.0
YP_009238883.1,YP_009507004.1,89.193
YP_010087913.1,YP_073566.1,74.462
YP_009238885.1,YP_009255110.1,68.66
YP_009238885.1,YP_009507007.1,87.854
YP_009238885.1,YP_009345278.1,87.247
YP_009702550.1,YP_009703432.1,99.6
YP_009702550.1,YP_009703596.1,99.671
YP_009702550.1,YP_009702711.1,99.029
YP_010776612.1,YP_010788724.1,53.532
YP_010776612.1,YP_010789140.1,53.565
YP_010776612.1,YP_010788426.1,52.459
YP_010776612.1,YP_010789237.1,51.215
YP_009046187.1,YP_009046421.1,98.2
YP_004895010.1,YP_010776780.1,90.391
YP_009702550.1,YP_009703752.1,99.029
YP_009238882.1,YP_009255106.1,73.294
YP_009238882.1,YP_009345282.1,87.387
YP_009238883.1,YP_009255107.1,70.37
YP_009238883.1,YP_009345281.1,87.249
YP_009094907.1,YP_009702752.1,86.405
YP_009094907.1,YP_009927137.1,93.03
YP_004895010.1,YP_010788405.1,82.206
YP_009046421.1,YP_009177161.1,63.636
YP_009046008.1,YP_009448175.1,93.11
YP_009702550.1,YP_009703913.1,99.029
YP_009329648.1,YP_227410.1,45.719
YP_009046007.1,YP_009448177.1,94.878
YP_009094907.1,YP_009703243.1,99.695
YP_009094907.1,YP_009702263.1,100.0
YP_009094907.1,YP_009702422.1,100.0
YP_009094907.1,YP_009702590.1,100.0
YP_009094907.1,YP_009703469.1,100.0
YP_009094907.1,YP_009703631.1,100.0
YP_010777866.1,YP_010778985.1,71.655
YP_010777866.1,YP_010778999.1,71.526
YP_010777866.1,YP_010779020.1,70.975
YP_010777866.1,YP_010779002.1,72.109
YP_010777866.1,YP_010778943.1,71.461
YP_010777866.1,YP_010777917.1,70.133
YP_010777866.1,YP_010778945.1,68.667
YP_010777866.1,YP_010778989.1,70.796
YP_010777866.1,YP_010779021.1,71.239
YP_009046422.1,YP_009448114.1,97.046
YP_009046188.1,YP_009046422.1,98.732
NP_042206.1,NP_052022.1,52.244
NP_052022.1,YP_010509381.1,52.244
NP_052022.1,YP_233058.1,52.603
NP_052022.1,YP_009143480.1,52.962
NP_052022.1,YP_010085632.1,52.793
NP_052022.1,YP_009282865.1,52.888
YP_009407979.1,YP_227410.1,50.478
YP_009046421.1,YP_009448113.1,97.549
YP_003213034.1,YP_009172734.1,78.492
YP_003213034.1,YP_009173230.1,83.628
YP_003213034.1,YP_004061854.1,83.85
YP_003213034.1,YP_009172988.1,99.107
YP_003213034.1,YP_004062106.1,71.333
YP_010777866.1,YP_010778992.1,73.5
YP_010777866.1,YP_010777911.1,66.446
YP_010777866.1,YP_010777871.1,72.356
YP_010777866.1,YP_010778941.1,68.018
YP_010777866.1,YP_010778971.1,72.837
YP_010777866.1,YP_010777898.1,65.344
YP_010777866.1,YP_010778984.1,70.682
YP_010777866.1,YP_010778983.1,71.875
YP_010777866.1,YP_010777885.1,69.058
YP_010777866.1,YP_010779010.1,71.194
YP_010777866.1,YP_010779044.1,71.194
YP_010777866.1,YP_010778974.1,69.866
YP_010777866.1,YP_010779015.1,73.077
YP_010777866.1,YP_010778948.1,71.194
YP_010777866.1,YP_010778964.1,71.202
YP_009094907.1,YP_009703070.1,99.695
YP_003213034.1,YP_004063643.1,78.049
YP_003213034.1,YP_007674676.1,78.049
NP_052022.1,YP_009408099.1,51.607
NP_052022.1,YP_227520.1,59.025
YP_010085393.1,YP_010085580.1,53.994
YP_010777866.1,YP_010777876.1,62.857
YP_010777866.1,YP_010777932.1,63.063
YP_010777866.1,YP_010778782.1,76.519
YP_010777866.1,YP_010777946.1,64.745
YP_010777866.1,YP_010778956.1,66.587
YP_010777866.1,YP_010778962.1,67.303
YP_010777866.1,YP_010778728.1,66.742
YP_010777866.1,YP_010777945.1,65.848
YP_010777866.1,YP_010779013.1,77.072
YP_010777866.1,YP_010778970.1,70.529
YP_010777866.1,YP_010777901.1,64.667
YP_010777866.1,YP_010779001.1,74.742
YP_010777866.1,YP_010777938.1,69.565
YP_010777866.1,YP_010779014.1,72.335
YP_010777866.1,YP_010779019.1,70.673
YP_010777866.1,YP_010778973.1,68.632
YP_010085393.1,YP_010377111.1,53.698
YP_010085389.1,YP_010085786.1,59.745
YP_010085397.1,YP_010377115.1,61.048
YP_010085397.1,YP_010085794.1,61.19
YP_010085397.1,YP_010085584.1,61.331
YP_010085400.1,YP_010085587.1,42.525
YP_010085400.1,YP_010377118.1,42.794
YP_010085400.1,YP_010085797.1,43.3
YP_003213034.1,YP_009665023.1,65.376
NP_052022.1,YP_010377156.1,52.867
YP_010085387.1,YP_010085573.1,58.852
YP_010085387.1,YP_010085784.1,59.171
YP_010085387.1,YP_010377105.1,59.33
YP_010085389.1,YP_010377107.1,59.927
YP_010085389.1,YP_010085576.1,60.109
YP_010085393.1,YP_010085790.1,53.767
YP_009408484.1,YP_010377093.1,81.47
YP_009408484.1,YP_010509314.1,82.109
YP_009408484.1,YP_010085560.1,82.748
YP_009408282.1,YP_009408484.1,98.083
YP_003407058.1,YP_009345548.1,64.354
YP_010777866.1,YP_010779011.1,76.418
YP_010777866.1,YP_010777888.1,70.765
YP_010777866.1,YP_010778982.1,70.718
YP_010777866.1,YP_010777912.1,63.397
YP_010777866.1,YP_010778947.1,72.776
YP_010777866.1,YP_010777873.1,62.806
YP_010777866.1,YP_010777872.1,72.752
YP_010777866.1,YP_010777909.1,61.224
YP_010777866.1,YP_010778781.1,71.164
YP_010777866.1,YP_010778958.1,68.895
YP_010777866.1,YP_010777947.1,67.136
