qseqid,sseqid,pident
YP_009173162.1,YP_009227168.1,51.31
YP_004063542.1,YP_009227168.1,61.23
NP_039062.1,YP_009408395.1,45.65
YP_009507434.1,YP_009507434.1,100.0
YP_010788719.1,YP_010788719.1,100.0
YP_010776902.1,YP_010776902.1,100.0
YP_009272777.1,YP_009272777.1,100.0
YP_009272783.1,YP_009272783.1,100.0
YP_009021162.1,YP_009021162.1,100.0
YP_009702980.1,YP_009927206.1,97.83
YP_009702980.1,YP_009703138.1,97.99
YP_009702980.1,YP_009703335.1,97.99
YP_009702980.1,YP_009703534.1,97.99
YP_009702980.1,YP_009703689.1,97.99
YP_009702980.1,YP_009703851.1,97.99
YP_009702980.1,YP_009702980.1,100.0
NP_065003.1,NP_065003.1,100.0
YP_010778308.1,YP_010778308.1,100.0
YP_010085382.1,YP_010085382.1,100.0
NP_065003.1,YP_009001703.1,63.9
NP_065003.1,YP_008003761.1,87.24
NP_065003.1,YP_008004022.1,89.17
NP_065003.1,YP_008004326.1,89.62
NP_065003.1,YP_008004626.1,89.78
YP_010804112.1,YP_010804112.1,100.0
NP_048113.1,NP_065003.1,56.81
YP_010804107.1,YP_010804107.1,100.0
YP_009238756.1,YP_009345397.1,79.39
YP_009238756.1,YP_009238756.1,100.0
YP_010085522.1,YP_010085522.1,100.0
YP_010789576.1,YP_010789576.1,100.0
NP_039062.1,YP_009408189.1,46.17
YP_010841231.1,YP_010841231.1,100.0
NP_039062.1,YP_009143326.1,56.14
NP_039062.1,YP_005296351.1,45.01
NP_039062.1,YP_004821357.1,44.38
NP_039062.1,NP_570597.1,45.3
NP_039062.1,NP_042238.1,45.68
NP_039062.1,YP_010377176.1,46.46
NP_039062.1,NP_536609.1,46.75
NP_039062.1,YP_009281948.1,45.98
YP_009238749.1,YP_009345389.1,85.32
YP_009238749.1,YP_009506887.1,85.77
YP_009507004.1,YP_009507004.1,100.0
YP_009021145.1,YP_009021145.1,100.0
YP_010781223.1,YP_010782607.1,81.95
YP_010781223.1,YP_010781223.1,100.0
YP_009021142.1,YP_009021142.1,100.0
YP_009143453.1,YP_010085604.1,66.69
YP_009143453.1,YP_009282838.1,74.54
YP_009143453.1,YP_009281892.1,75.61
YP_009143453.1,YP_009143453.1,100.0
YP_009143452.1,YP_009389387.1,70.84
YP_009143452.1,YP_009480652.1,74.76
YP_009703699.1,YP_009927216.1,94.15
YP_010085378.1,YP_010085378.1,100.0
YP_009143452.1,YP_009268834.1,76.16
NP_042155.1,YP_009281873.1,95.47
NP_042155.1,YP_009143434.1,95.07
NP_039062.1,YP_010085869.1,45.57
YP_009507001.1,YP_009507001.1,100.0
YP_009238749.1,YP_009238749.1,100.0
YP_010804110.1,YP_010804110.1,100.0
YP_009702987.1,YP_009703696.1,96.12
YP_009702987.1,YP_009702987.1,100.0
YP_009702988.1,YP_009703146.1,96.36
YP_009143452.1,YP_009448112.1,74.52
YP_009703699.1,YP_009703860.1,99.96
YP_009703699.1,YP_009703699.1,100.0
YP_010778315.1,YP_010778315.1,100.0
YP_010085727.1,YP_010509268.1,97.01
YP_009408323.1,YP_009408323.1,100.0
NP_619874.1,YP_010509287.1,96.45
NP_619874.1,YP_010377066.1,96.45
NP_619874.1,YP_232959.1,96.6
YP_003986737.1,YP_010777152.1,87.33
YP_003986737.1,YP_003986737.1,100.0
YP_009143453.1,YP_010085812.1,64.02
NP_042106.1,NP_619874.1,95.71
YP_010790095.1,YP_010841180.1,49.14
YP_010790095.1,YP_010841334.1,53.26
YP_010085519.1,YP_010085519.1,100.0
YP_010085519.1,YP_010377054.1,96.44
YP_010085519.1,YP_010085734.1,97.43
YP_009702987.1,YP_009927213.1,96.04
YP_009702987.1,YP_009703541.1,96.04
YP_009272777.1,YP_009506687.1,95.87
YP_009272777.1,YP_009508710.1,96.17
YP_009272777.1,YP_010793886.1,98.04
YP_009702988.1,YP_009703697.1,96.36
YP_009702988.1,YP_009703858.1,96.36
YP_009702988.1,YP_009702988.1,100.0
YP_009702987.1,YP_009703145.1,96.12
YP_009702987.1,YP_009703342.1,96.12
NP_042155.1,YP_010509336.1,98.45
NP_042155.1,YP_233008.1,98.59
NP_042155.1,YP_717435.1,98.87
NP_042155.1,NP_042155.1,100.0
YP_010377047.1,YP_010509268.1,97.29
YP_010509268.1,YP_010509268.1,100.0
YP_010085512.1,YP_010509268.1,96.61
YP_010778321.1,YP_010778321.1,100.0
YP_010778327.1,YP_010778327.1,100.0
YP_009408322.1,YP_010085603.1,91.99
NP_619874.1,YP_717387.1,96.6
NP_619874.1,NP_671579.1,96.89
NP_536496.1,NP_619874.1,96.75
NP_619874.1,YP_010085746.1,96.89
NP_619874.1,NP_619874.1,100.0
NP_619874.1,YP_010085532.1,94.39
NP_957833.1,YP_009281845.1,67.18
NP_957833.1,YP_010509308.1,67.18
YP_009408322.1,YP_009480652.1,73.34
YP_009408322.1,YP_009448112.1,73.83
YP_009408322.1,YP_010085811.1,91.99
YP_009408322.1,YP_010377133.1,92.08
YP_009408322.1,YP_009408322.1,100.0
YP_009408322.1,YP_010085252.1,76.41
YP_009408322.1,YP_010085416.1,76.5
YP_009408072.1,YP_009408322.1,82.32
NP_077657.1,NP_077657.1,100.0
YP_009408322.1,YP_010509354.1,91.73
NP_042155.1,YP_009282819.1,95.21
NP_042155.1,YP_010377115.1,97.32
NP_042155.1,YP_010085794.1,97.61
NP_042155.1,YP_010085584.1,97.75
NP_957833.1,YP_009329703.1,64.24
NP_048227.1,NP_048227.1,100.0
YP_009507014.1,YP_009507014.1,100.0
NP_077663.1,NP_077707.1,96.68
NP_077663.1,NP_077663.1,100.0
YP_009021128.1,YP_009021128.1,100.0
NP_957833.1,YP_010085554.1,67.49
NP_957833.1,YP_010377087.1,67.57
NP_957833.1,YP_008658488.1,70.05
NP_957833.1,YP_009112795.1,90.22
NP_957833.1,YP_009389342.1,90.85
NP_957833.1,YP_003457361.1,96.35
NP_957833.1,NP_957833.1,100.0
NP_957833.1,YP_009408026.1,66.69
YP_803224.1,YP_803224.1,100.0
NP_536517.1,NP_957833.1,67.18
YP_004894356.1,YP_007354212.1,78.62
NP_077665.1,NP_077665.1,100.0
NP_957833.1,YP_717407.1,67.18
NP_957833.1,YP_009408478.1,67.26
NP_957833.1,YP_004821431.1,66.85
NP_957833.1,YP_010085766.1,67.26
NP_957833.1,YP_009408276.1,67.42
NP_051957.1,NP_957833.1,66.69
NP_957833.1,YP_232980.1,67.49
NP_957833.1,YP_227455.1,66.54
NP_042127.1,NP_957833.1,67.34
NP_957833.1,YP_784289.1,60.03
NP_957833.1,YP_009177121.1,61.59
NP_957833.1,YP_009046368.1,62.0
NP_957833.1,YP_009448056.1,62.23
NP_957833.1,YP_009046131.1,62.31
NP_051910.1,NP_051910.1,100.0
NP_039062.1,YP_009282894.1,46.45
NP_039062.1,YP_009143508.1,46.02
NP_957833.1,YP_009480607.1,64.31
NP_957833.1,YP_005296275.1,64.61
NP_957833.1,YP_009268789.1,65.48
NP_957833.1,YP_010085204.1,66.23
NP_957833.1,YP_010085368.1,66.38
NP_938326.1,NP_957833.1,65.3
NP_073456.1,NP_957833.1,66.23
NP_957833.1,YP_009282791.1,66.95
NP_957833.1,YP_009143406.1,66.95
YP_009143452.1,YP_010377133.1,96.3
YP_004894356.1,YP_010782273.1,66.6
YP_004894356.1,YP_010779753.1,76.31
YP_004894356.1,YP_010789566.1,76.57
YP_004894356.1,YP_010777119.1,64.23
YP_004894356.1,YP_010781285.1,66.06
YP_009480615.1,YP_009480615.1,100.0
YP_004894356.1,YP_010776174.1,96.18
YP_004894356.1,YP_010789052.1,97.45
YP_009255107.1,YP_009255107.1,100.0
YP_007354174.1,YP_010779794.1,74.44
YP_007354174.1,YP_007354174.1,100.0
YP_009702988.1,YP_009703350.1,96.36
YP_009702988.1,YP_009703542.1,96.36
YP_009702988.1,YP_009927214.1,96.18
YP_009702987.1,YP_009703857.1,96.04
YP_009143452.1,YP_009177160.1,75.19
YP_004061441.1,YP_004061441.1,100.0
YP_009702990.1,YP_009702990.1,100.0
YP_009143452.1,YP_009408524.1,92.27
YP_009143452.1,YP_009408322.1,92.53
NP_039062.1,NP_619999.1,46.46
NP_039062.1,NP_955149.1,57.99
NP_039062.1,YP_009046333.1,84.71
NP_039062.1,YP_009046096.1,84.99
NP_039062.1,YP_009448018.1,86.23
NP_039062.1,NP_039062.1,100.0
YP_010778330.1,YP_010778330.1,100.0
YP_803225.1,YP_803225.1,100.0
YP_009143452.1,YP_010085603.1,96.47
YP_009238743.1,YP_009506867.1,88.58
YP_009238743.1,YP_009254975.1,66.13
YP_009238743.1,YP_009310234.1,70.71
YP_004894356.1,YP_004894356.1,100.0
YP_009143452.1,YP_010509354.1,96.3
YP_010776901.1,YP_010776901.1,100.0
NP_042158.1,YP_009408307.1,73.48
NP_042158.1,YP_009408509.1,74.09
NP_042158.1,YP_009282822.1,85.31
YP_009238743.1,YP_009345408.1,83.47
YP_009238743.1,YP_009238743.1,100.0
YP_009255104.1,YP_009255104.1,100.0
YP_009143452.1,YP_010085811.1,96.47
YP_009143452.1,YP_009282837.1,98.19
YP_009143452.1,YP_009281891.1,97.85
YP_009143452.1,YP_009143452.1,100.0
YP_009143452.1,YP_010085252.1,76.15
YP_009143452.1,YP_010085416.1,76.15
YP_009143452.1,YP_009329749.1,78.39
YP_009143452.1,YP_009408072.1,82.39
NP_039062.1,YP_717526.1,45.69
NP_039062.1,NP_671688.1,46.04
NP_039062.1,YP_010509402.1,46.37
NP_039062.1,YP_010085660.1,45.94
YP_009702990.1,YP_009703148.1,91.36
YP_009702990.1,YP_009703353.1,91.4
NP_077683.1,NP_077683.1,100.0
NP_077671.1,NP_077671.1,100.0
NP_077677.1,NP_077677.1,100.0
NP_077666.1,NP_077666.1,100.0
YP_009702063.1,YP_803361.1,57.96
YP_009507418.1,YP_009507418.1,100.0
YP_010778332.1,YP_010778332.1,100.0
NP_042158.1,YP_004821465.1,72.89
NP_042158.1,NP_042158.1,100.0
YP_010778337.1,YP_010778337.1,100.0
YP_001110916.1,YP_803361.1,58.05
YP_009701529.1,YP_803361.1,58.43
YP_803361.1,YP_803361.1,100.0
YP_009021118.1,YP_009021118.1,100.0
NP_048813.1,YP_009325756.1,96.33
NP_048813.1,NP_048813.1,100.0
NP_042158.1,YP_009281876.1,85.67
NP_042158.1,YP_009143437.1,86.56
NP_042158.1,YP_010509339.1,96.86
NP_042158.1,YP_010085587.1,97.2
NP_042158.1,YP_233011.1,97.2
NP_042158.1,YP_010085797.1,97.2
YP_010789397.1,YP_010789397.1,100.0
YP_010804092.1,YP_010804092.1,100.0
YP_010804095.1,YP_010804095.1,100.0
NP_536484.1,YP_008658457.1,59.7
YP_009480619.1,YP_009480619.1,100.0
YP_009021106.1,YP_009021106.1,100.0
YP_009021101.1,YP_009021101.1,100.0
YP_009021099.1,YP_009021099.1,100.0
YP_009702990.1,YP_009703544.1,91.4
YP_009702990.1,YP_009703860.1,91.4
YP_009702990.1,YP_009703699.1,91.44
YP_009702990.1,YP_009927216.1,93.51
NP_042158.1,YP_010377118.1,97.87
NP_042158.1,YP_717438.1,98.65
NP_536484.1,YP_009282757.1,93.73
NP_536484.1,YP_009329664.1,61.15
NP_536484.1,YP_005296243.1,62.14
NP_536484.1,YP_227423.1,66.96
NP_536484.1,YP_009407992.1,69.41
NP_536484.1,YP_004821396.1,77.98
NP_536484.1,YP_009408444.1,82.22
YP_009702997.1,YP_009703706.1,99.03
YP_009702997.1,YP_009703867.1,99.03
YP_009177149.1,YP_009177149.1,100.0
YP_004347127.1,YP_009254935.1,72.72
YP_004347127.1,YP_009238702.1,90.6
YP_004347127.1,YP_004347127.1,100.0
YP_009507415.1,YP_009507415.1,100.0
NP_957837.1,YP_003457365.1,96.02
NP_957837.1,NP_957837.1,100.0
YP_004894742.1,YP_010781523.1,61.74
YP_004894742.1,YP_010780241.1,62.22
YP_004894742.1,YP_010779351.1,72.13
YP_004894742.1,YP_010789929.1,72.23
YP_004894742.1,YP_007354573.1,73.29
YP_004894742.1,YP_010776540.1,94.03
YP_004894742.1,YP_010788663.1,94.03
YP_004894742.1,YP_004894742.1,100.0
YP_010781233.1,YP_010782617.1,79.93
YP_010781233.1,YP_010781233.1,100.0
NP_536484.1,YP_009408242.1,82.52
NP_536484.1,YP_009281811.1,93.33
YP_009173078.1,YP_009227167.1,51.08
YP_007674829.1,YP_009227167.1,53.64
YP_004061707.1,YP_009227167.1,53.77
YP_003986736.1,YP_010777151.1,89.11
YP_003986736.1,YP_003986736.1,100.0
YP_010085373.1,YP_010085373.1,100.0
YP_004894746.1,YP_010841990.1,64.53
YP_004894746.1,YP_010781517.1,64.99
YP_010781239.1,YP_010782623.1,87.19
YP_010781239.1,YP_010781239.1,100.0
YP_009703706.1,YP_009927223.1,99.72
YP_009703706.1,YP_009703706.1,100.0
YP_009703706.1,YP_009703867.1,100.0
NP_957837.1,YP_009389347.1,84.08
NP_957837.1,YP_009112799.1,85.61
NP_536484.1,YP_010377054.1,99.5
NP_536484.1,NP_536484.1,100.0
NP_042094.1,NP_536484.1,97.71
YP_009172838.1,YP_009227167.1,96.25
YP_009227167.1,YP_009227167.1,100.0
YP_009172559.1,YP_009227167.1,57.38
YP_003212895.1,YP_009227167.1,65.16
YP_004894746.1,YP_010777029.1,52.89
YP_004894746.1,YP_007354283.1,53.65
YP_004894746.1,YP_010776729.1,55.16
YP_004894746.1,YP_004894955.1,55.89
YP_004894746.1,YP_010789932.1,74.88
YP_004894746.1,YP_010788659.1,95.12
YP_004894746.1,YP_010776544.1,95.07
YP_004894746.1,YP_004894746.1,100.0
YP_004894746.1,YP_010780235.1,63.72
YP_010085368.1,YP_010377087.1,72.28
YP_010085368.1,YP_010085368.1,100.0
NP_957841.1,YP_003457369.1,96.43
NP_957841.1,NP_957841.1,100.0
NP_957841.1,YP_009389351.1,82.49
NP_957841.1,YP_009112803.1,85.2
YP_008003695.1,YP_008004558.1,75.0
YP_008003695.1,YP_008003695.1,100.0
YP_010803099.1,YP_010803099.1,100.0
YP_010085368.1,YP_010085766.1,72.28
YP_004894746.1,YP_010841338.1,53.33
YP_008003695.1,YP_008004256.1,75.0
NP_044057.1,NP_044057.1,100.0
NP_536484.1,YP_009143372.1,93.63
NP_536484.1,YP_010085519.1,96.73
YP_009172554.1,YP_009227166.1,72.99
NP_042172.1,YP_717453.1,99.05
NP_536484.1,YP_010085734.1,97.81
NP_536484.1,YP_717373.1,98.21
NP_536484.1,YP_010509275.1,98.21
NP_536484.1,YP_232947.1,98.71
YP_010084808.1,YP_010084808.1,100.0
YP_010781248.1,YP_010782632.1,91.05
YP_010781248.1,YP_010781248.1,100.0
YP_004347127.1,YP_009094637.1,72.3
YP_004347127.1,YP_009345453.1,96.92
YP_004347127.1,YP_009506829.1,90.77
YP_009238722.1,YP_009310222.1,65.55
YP_009238722.1,YP_009238722.1,100.0
YP_010085368.1,YP_010085554.1,72.2
YP_007354185.1,YP_007354185.1,100.0
YP_010789041.1,YP_010789041.1,100.0
YP_010778370.1,YP_010778370.1,100.0
NP_042172.1,NP_042172.1,100.0
NP_042172.1,YP_009046420.1,74.33
NP_042172.1,YP_010085252.1,75.26
NP_042172.1,YP_010085416.1,75.35
NP_042172.1,YP_009268834.1,76.25
NP_042172.1,YP_009177160.1,75.43
NP_042172.1,YP_009329749.1,77.43
NP_042172.1,YP_010085603.1,98.45
NP_042172.1,YP_010085811.1,98.8
NP_042172.1,YP_010377133.1,98.88
NP_042172.1,YP_233026.1,98.71
NP_042172.1,YP_010509354.1,98.8
NP_042172.1,YP_009282837.1,96.13
YP_004063491.1,YP_009227166.1,74.59
YP_009173073.1,YP_009227166.1,78.02
YP_004061702.1,YP_009227166.1,77.63
NP_042172.1,YP_784337.1,69.4
NP_042172.1,YP_009112840.1,68.7
NP_042172.1,YP_003457407.1,69.52
NP_042172.1,YP_009389387.1,70.13
NP_042172.1,YP_009480652.1,74.07
NP_042172.1,YP_009046186.1,74.24
NP_042172.1,YP_009448112.1,74.07
NP_042172.1,YP_005296321.1,77.95
NP_042172.1,YP_008658538.1,79.31
NP_042172.1,YP_009408072.1,81.83
NP_042172.1,YP_227500.1,83.29
YP_009238722.1,YP_009506852.1,62.96
NP_042172.1,YP_009408322.1,91.56
NP_042172.1,YP_009143452.1,96.04
NP_042172.1,YP_009281891.1,95.61
YP_009172833.1,YP_009227166.1,92.74
YP_003212890.1,YP_009227166.1,97.7
YP_009227166.1,YP_009227166.1,100.0
YP_009702997.1,YP_009703155.1,99.03
YP_009702997.1,YP_009703361.1,99.03
YP_009702997.1,YP_009702997.1,100.0
YP_009408307.1,YP_010085587.1,73.26
YP_009408307.1,YP_010085797.1,73.29
YP_009408307.1,YP_010377118.1,73.34
YP_009408307.1,YP_010509339.1,73.56
YP_009408307.1,YP_009408307.1,100.0
YP_007674834.1,YP_009227166.1,74.15
YP_009143437.1,YP_009143437.1,100.0
YP_784280.1,YP_784280.1,100.0
YP_009143437.1,YP_010085797.1,86.69
YP_009702999.1,YP_009703157.1,96.66
NP_064869.1,NP_064869.1,100.0
YP_010778377.1,YP_010778377.1,100.0
YP_009143437.1,YP_009408307.1,74.67
YP_009143437.1,YP_009408509.1,75.36
YP_009143437.1,YP_010085587.1,86.67
YP_009143437.1,YP_010509339.1,87.11
YP_009238702.1,YP_009345453.1,90.65
YP_009238702.1,YP_009506829.1,93.03
YP_009238702.1,YP_009238702.1,100.0
NP_042172.1,YP_004821481.1,90.53
NP_042172.1,YP_009408524.1,91.47
YP_009702999.1,YP_009703553.1,96.77
YP_009702999.1,YP_009702999.1,100.0
YP_009702999.1,YP_009703869.1,96.88
YP_009702999.1,YP_009703708.1,96.54
YP_010780368.1,YP_010780368.1,100.0
YP_008003703.1,YP_008003703.1,100.0
YP_010780368.1,YP_010781655.1,77.65
NP_957845.1,NP_957845.1,100.0
YP_009238702.1,YP_009254935.1,72.43
YP_007354542.1,YP_007354542.1,100.0
YP_009702997.1,YP_009927223.1,98.9
YP_008003698.1,YP_008003698.1,100.0
YP_009143437.1,YP_010377118.1,86.66
YP_009143437.1,YP_009282822.1,90.12
YP_009143437.1,YP_009281876.1,90.57
NP_957845.1,YP_009389355.1,87.93
NP_957845.1,YP_003457373.1,95.3
YP_010779429.1,YP_010781677.1,38.46
YP_010779429.1,YP_010780386.1,38.84
YP_010779429.1,YP_010841906.1,45.29
YP_010779429.1,YP_010788744.1,57.14
YP_010779429.1,YP_010789855.1,81.43
YP_010779429.1,YP_010779429.1,100.0
YP_004894749.1,YP_004894749.1,100.0
YP_009329648.1,YP_009329648.1,100.0
NP_051917.1,NP_051917.1,100.0
YP_009702997.1,YP_009703551.1,99.03
YP_010085347.1,YP_010085347.1,100.0
YP_009272759.1,YP_010793866.1,98.62
YP_009272759.1,YP_009272759.1,100.0
YP_009272759.1,YP_009506722.1,97.53
YP_009702999.1,YP_009703370.1,96.66
YP_009702999.1,YP_009927225.1,96.77
YP_010783050.1,YP_010783050.1,100.0
YP_009408304.1,YP_009408304.1,100.0
YP_010804075.1,YP_010804075.1,100.0
YP_010804074.1,YP_010804074.1,100.0
NP_957845.1,YP_009112807.1,88.83
YP_010085338.1,YP_010085338.1,100.0
YP_009272757.1,YP_009506723.1,96.17
YP_009272757.1,YP_009508675.1,97.15
YP_009272757.1,YP_010793864.1,98.37
YP_009272757.1,YP_009272757.1,100.0
YP_009272759.1,YP_009508676.1,98.22
YP_009143434.1,YP_009282819.1,97.61
YP_009143434.1,YP_009143434.1,100.0
YP_010778407.1,YP_010778407.1,100.0
YP_009143434.1,YP_010377115.1,94.93
YP_009143434.1,YP_010085794.1,94.79
YP_009143434.1,YP_010085584.1,95.07
YP_009143434.1,YP_010509336.1,95.63
YP_009143434.1,YP_009281873.1,97.45
YP_010085339.1,YP_010085339.1,100.0
YP_010778412.1,YP_010778412.1,100.0
YP_009703004.1,YP_009703162.1,97.27
YP_009703004.1,YP_009703376.1,97.27
YP_009703004.1,YP_009703558.1,97.27
YP_009703004.1,YP_009703713.1,97.27
YP_009703004.1,YP_009927230.1,97.35
YP_009703004.1,YP_009703004.1,100.0
YP_009703004.1,YP_009703874.1,97.5
YP_009480630.1,YP_009480630.1,100.0
YP_009408300.1,YP_009408300.1,100.0
YP_010783041.1,YP_010783041.1,100.0
NP_957849.1,NP_957849.1,100.0
YP_010085766.1,YP_010085766.1,100.0
YP_009143430.1,YP_009143430.1,100.0
YP_010085335.1,YP_010085335.1,100.0
YP_010084763.1,YP_010084763.1,100.0
YP_008003710.1,YP_008003710.1,100.0
YP_010804070.1,YP_010804070.1,100.0
NP_042176.1,NP_042176.1,100.0
YP_007354197.1,YP_007354197.1,100.0
YP_010780366.1,YP_010781652.1,90.33
YP_010780366.1,YP_010780366.1,100.0
YP_010778432.1,YP_010778432.1,100.0
YP_009703010.1,YP_009927236.1,96.22
YP_009703010.1,YP_009703010.1,100.0
YP_009703708.1,YP_009703869.1,99.73
YP_009703708.1,YP_009927225.1,99.31
YP_009703708.1,YP_009703708.1,100.0
YP_010779659.1,YP_010789651.1,81.39
YP_010779659.1,YP_010779659.1,100.0
NP_073434.1,NP_073434.1,100.0
YP_009703010.1,YP_009703880.1,95.9
YP_009703010.1,YP_009703564.1,96.14
YP_009703010.1,YP_009703168.1,96.22
NP_042176.1,YP_010085812.1,94.36
NP_042176.1,YP_233030.1,95.21
NP_042176.1,YP_717456.1,96.37
YP_010085766.1,YP_010377087.1,99.07
YP_009703010.1,YP_009703719.1,96.22
YP_003986586.1,YP_010777013.1,76.38
YP_003986586.1,YP_003986586.1,100.0
YP_010781262.1,YP_010782648.1,93.13
YP_010781262.1,YP_010781262.1,100.0
YP_010803426.1,YP_010803426.1,100.0
YP_010803424.1,YP_010803424.1,100.0
NP_077698.1,NP_077698.1,100.0
YP_010782648.1,YP_010782648.1,100.0
YP_010788603.1,YP_010788603.1,100.0
NP_039061.1,YP_009448026.1,39.88
YP_010779659.1,YP_010841662.1,43.13
YP_010779659.1,YP_010788958.1,57.13
YP_010782632.1,YP_010782632.1,100.0
YP_010789934.1,YP_010789934.1,100.0
NP_039061.1,YP_009046341.1,39.39
NP_039061.1,NP_039070.1,39.82
YP_010085332.1,YP_010085332.1,100.0
NP_039061.1,NP_039085.1,39.43
YP_010803428.1,YP_010803428.1,100.0
NP_077707.1,NP_077707.1,100.0
YP_010803427.1,YP_010803427.1,100.0
YP_009703010.1,YP_009703385.1,96.22
NP_039061.1,YP_009046331.1,41.81
NP_039061.1,YP_009448016.1,41.98
NP_039061.1,YP_009046094.1,41.75
YP_010776886.1,YP_010776886.1,100.0
YP_010085770.1,YP_010377091.1,98.74
YP_010085770.1,YP_010085770.1,100.0
YP_010778435.1,YP_010778435.1,100.0
YP_010778438.1,YP_010778438.1,100.0
YP_010085331.1,YP_010085331.1,100.0
YP_010804060.1,YP_010804060.1,100.0
YP_010779659.1,YP_010780826.1,42.01
YP_010779659.1,YP_010782131.1,41.66
NP_039061.1,YP_009046104.1,39.88
YP_004821431.1,YP_009408276.1,92.85
YP_004821431.1,YP_004821431.1,100.0
YP_010782623.1,YP_010782623.1,100.0
YP_003457361.1,YP_004821431.1,67.37
YP_003457361.1,YP_010085554.1,67.62
YP_003457361.1,YP_009408026.1,66.74
NP_077711.1,NP_077711.1,100.0
YP_009001703.1,YP_009001703.1,100.0
NP_619870.1,YP_009408453.1,82.34
NP_619870.1,YP_009408251.1,82.6
NP_619870.1,YP_009143381.1,92.35
NP_619870.1,YP_009281820.1,92.48
NP_039061.1,NP_955147.1,40.89
NP_039061.1,NP_955157.1,39.77
YP_003457361.1,YP_009143406.1,67.31
YP_003457361.1,YP_009281845.1,67.39
YP_003457361.1,YP_009408478.1,67.63
YP_003457361.1,YP_010509308.1,67.62
YP_003457361.1,YP_009408276.1,67.63
YP_003457361.1,YP_010085766.1,67.7
NP_597944.1,NP_597944.1,100.0
NP_619870.1,YP_009282766.1,93.0
NP_619870.1,NP_671575.1,97.02
NP_536492.1,NP_619870.1,97.28
NP_619870.1,YP_010085528.1,97.02
NP_042102.1,NP_619870.1,97.67
YP_003457361.1,YP_010377087.1,67.93
YP_003457361.1,YP_008658488.1,70.03
YP_010085329.1,YP_010085329.1,100.0
YP_004821431.1,YP_009408478.1,92.53
YP_003457361.1,YP_010085368.1,66.43
YP_010788708.1,YP_010788708.1,100.0
NP_619870.1,YP_010377062.1,97.54
NP_619870.1,YP_010085742.1,97.92
NP_619870.1,YP_717383.1,98.44
NP_619870.1,YP_232955.1,98.44
NP_619870.1,NP_619870.1,100.0
NP_597944.1,NP_597947.1,99.34
YP_009001699.1,YP_009001699.1,100.0
YP_010085321.1,YP_010085321.1,100.0
YP_010789542.1,YP_010789542.1,100.0
YP_003457361.1,YP_009112795.1,90.37
YP_003457361.1,YP_009389342.1,90.92
YP_003457361.1,YP_003457361.1,100.0
YP_003457361.1,YP_009282791.1,67.08
YP_003457361.1,YP_009046131.1,62.43
YP_003457361.1,YP_009448056.1,62.51
YP_003457361.1,YP_009480607.1,64.39
YP_010085532.1,YP_717387.1,93.8
YP_010085746.1,YP_717387.1,95.86
YP_009703019.1,YP_009703401.1,98.16
YP_009703019.1,YP_009703573.1,98.16
YP_010780235.1,YP_010788659.1,64.12
YP_010780235.1,YP_010789932.1,65.12
YP_010780235.1,YP_010781517.1,89.04
YP_010780235.1,YP_010780235.1,100.0
YP_010803430.1,YP_010803430.1,100.0
YP_003457361.1,YP_009329703.1,64.7
YP_003457361.1,YP_005296275.1,65.08
YP_003457361.1,YP_009268789.1,65.71
YP_003457361.1,YP_010085204.1,66.36
YP_010509287.1,YP_717387.1,98.37
YP_717387.1,YP_717387.1,100.0
YP_010782617.1,YP_010782617.1,100.0
YP_010085314.1,YP_010085314.1,100.0
YP_010781284.1,YP_010782276.1,76.85
YP_010781284.1,YP_010781284.1,100.0
YP_009001680.1,YP_009001680.1,100.0
YP_010781285.1,YP_010789052.1,65.71
YP_010781285.1,YP_010782273.1,93.62
YP_010780235.1,YP_010841338.1,55.07
YP_010780235.1,YP_010841990.1,62.46
YP_008003731.1,YP_008003731.1,100.0
YP_003457361.1,YP_009177121.1,61.25
YP_003457361.1,YP_009046368.1,62.13
YP_009329664.1,YP_010377054.1,61.05
YP_009329664.1,YP_010085734.1,61.35
YP_010782607.1,YP_010782607.1,100.0
YP_008003738.1,YP_008004297.1,79.66
YP_008003738.1,YP_008003738.1,100.0
YP_008003738.1,YP_009665942.1,78.3
YP_008003738.1,YP_008004599.1,78.99
YP_010778448.1,YP_010778448.1,100.0
YP_010804054.1,YP_010804054.1,100.0
YP_004894759.1,YP_010788646.1,91.55
YP_004894759.1,YP_004894759.1,100.0
YP_003969667.1,YP_003969667.1,100.0
YP_010781285.1,YP_010781285.1,100.0
YP_010377066.1,YP_717387.1,97.34
YP_009329664.1,YP_010085519.1,61.2
YP_009329664.1,YP_010509275.1,61.15
YP_009329664.1,YP_009408242.1,62.24
YP_009329664.1,YP_009408444.1,62.24
YP_010782598.1,YP_010782598.1,100.0
YP_009329664.1,YP_009329664.1,100.0
NP_044051.1,NP_044051.1,100.0
YP_009329664.1,YP_009407992.1,62.87
YP_010788708.1,YP_010789888.1,79.49
YP_004894759.1,YP_010776557.1,90.14
NP_957856.1,NP_957856.1,100.0
YP_010085313.1,YP_010085313.1,100.0
YP_004821431.1,YP_005296275.1,74.81
YP_004821431.1,YP_008658488.1,75.45
YP_004821431.1,YP_009408026.1,81.04
YP_004821431.1,YP_009143406.1,87.79
YP_004821431.1,YP_010085766.1,88.1
YP_004821431.1,YP_009282791.1,88.41
YP_004821431.1,YP_010377087.1,88.18
YP_004821431.1,YP_010509308.1,88.26
YP_004821431.1,YP_009281845.1,88.49
